kodeKELURAHAN,kodeKECAMATAN,namaKELURAHAN,aktifYN
1403100007,1403100,LAHANG BARU,TRUE
1403100008,1403100,KUALA LAHANG,TRUE
1403100009,1403100,LAHANG TENGAH,TRUE
1403100010,1403100,LAHANG HULU,TRUE
1403100011,1403100,TERUSAN KEMPAS,TRUE
1403100012,1403100,GEMBIRA,TRUE
1403100013,1403100,SEMAMBU KUNING,TRUE
1403100014,1403100,PINTASAN,TRUE
1403100015,1403100,SOREN,TRUE
1403100016,1403100,TELUK MERBAU,TRUE
1403110001,1403110,PULAU CAWAN,TRUE
1403110002,1403110,BATANG TUMU,TRUE
1403110003,1403110,BAKAU ACEH,TRUE
1403110004,1403110,PELANDUK,TRUE
1403110005,1403110,IGAL,TRUE
1403110006,1403110,KHAIRIAH MANDAH,TRUE
1403110007,1403110,BENTE,TRUE
1403110008,1403110,BELARAS,TRUE
1403110009,1403110,BEKAWAN,TRUE
1403110010,1403110,BANTAYAN,TRUE
1403110011,1403110,BOLAK RAYA,TRUE
1403110012,1403110,BATANG SARI,TRUE
1403110013,1403110,SEPAKAT JAYA,TRUE
1403110014,1403110,SURAYYA MANDIRI,TRUE
1403110015,1403110,CAHAYA BARU,TRUE
1403110016,1403110,BELARAS BARAT,TRUE
1403110017,1403110,BIDARI TANJUNG DATUK,TRUE
1403120001,1403120,SUNGAI SIMBAR,TRUE
1403120002,1403120,KUALA SELAT,TRUE
1403120003,1403120,PENJURU,TRUE
1403120004,1403120,TAGARAJA,TRUE
1403120005,1403120,SARI MULYA,TRUE
1403120006,1403120,AIR TAWAR,TRUE
1403120007,1403120,TANJUNG RAJA,TRUE
1403120008,1403120,SUNGAI TERITIP,TRUE
1403120009,1403120,MAKMUR JAYA,TRUE
1403120010,1403120,AMAL BAKTI,TRUE
1403120011,1403120,BANDAR SRI GEMILANG,TRUE
1403121001,1403121,TANJUNG SIMPANG,TRUE
1403121002,1403121,SIMPANG KATEMAN,TRUE
1403121003,1403121,PELANGIRAN,TRUE
1403121004,1403121,ROTAN SEMELUR,TRUE
1403121005,1403121,BAUNG REJO JAYA,TRUE
1403121006,1403121,TAGAGIRI TAMA JAYA,TRUE
1403121007,1403121,PINANG JAYA,TRUE
1403121008,1403121,WONOSARI,TRUE
1403121009,1403121,TEGAL REJO JAYA,TRUE
1403121010,1403121,INTAN MULYA JAYA,TRUE
1403121011,1403121,SAKA PALAS JAYA,TRUE
1403121012,1403121,CATUR KARYA,TRUE
1403121013,1403121,BAGAN JAYA,TRUE
1403121014,1403121,TELUK BUNIAN,TRUE
1403121015,1403121,HIDAYAH,TRUE
1403121016,1403121,TERUSAN BERINGIN JAYA,TRUE
1403122001,1403122,GRIYA MUKTI JAYA,TRUE
1403122002,1403122,TUNGGAL RAHAYU JAYA,TRUE
1403122003,1403122,HIBRIDA MULYA,TRUE
1403122004,1403122,BERINGIN MULYA,TRUE
1403122005,1403122,INDRA SARI JAYA,TRUE
1403122006,1403122,SUMBER MAKMUR JAYA,TRUE
1403122007,1403122,SUMBER JAYA,TRUE
1403122008,1403122,HIBRIDA JAYA,TRUE
1403122009,1403122,SUMBER SARI JAYA,TRUE
1403122010,1403122,KELAPA PATIH JAYA,TRUE
1403122011,1403122,SAPTA MULYA JAYA,TRUE
1403122012,1403122,GEMBARAN,TRUE
1403122013,1403122,SAKA ROTAN,TRUE
1403123001,1403123,PULAU BURUNG,TRUE
1403123002,1403123,BANGUN HARJO JAYA,TRUE
1403123003,1403123,RINGIN JAYA,TRUE
1403123004,1403123,MAYANG SARI JAYA,TRUE
1403123005,1403123,BUKIT SARI INTAN JAYA,TRUE
1403123006,1403123,MANUNGGAL JAYA,TRUE
1403123007,1403123,TELUK NIBUNG,TRUE
1403123008,1403123,SUNGAI DANAI,TRUE
1403123009,1403123,SRI DANAI,TRUE
1403123010,1403123,SAPTA JAYA,TRUE
1403123011,1403123,KERAMAT JAYA,TRUE
1403123012,1403123,SUKA JAYA,TRUE
1403123014,1403123,BINANGUN JAYA,TRUE
1403123015,1403123,SUKOHARJO JAYA,TRUE
1404010001,1404010,SEGATI,TRUE
1404010002,1404010,SOTOL,TRUE
1404010003,1404010,TAMBAK,TRUE
1404010004,1404010,LANGKAN,TRUE
1404010005,1404010,PANGKALAN GONDAI,TRUE
1404010006,1404010,PENARIKAN,TRUE
1404010007,1404010,LANGGAM,TRUE
1404010008,1404010,PADANG LUAS,TRUE
1404011001,1404011,RANTAU BARU,TRUE
1404011002,1404011,KUALA TERUSAN,TRUE
1404011003,1404011,PANGKALAN KERINCI KOTA,TRUE
1404011005,1404011,MEKAR JAYA,TRUE
1404011006,1404011,MAKMUR,TRUE
1404011007,1404011,PANGKALAN KERINCI BARAT,TRUE
1404011008,1404011,PANGKALAN KERINCI TIMUR,TRUE
1404012001,1404012,SIMPANG BERINGIN,TRUE
1404012002,1404012,SEKIJANG,TRUE
1404012003,1404012,LUBUK OGUNG,TRUE
1404012004,1404012,MUDA SETIA,TRUE
1404012005,1404012,KIYAP JAYA,TRUE
1404020019,1404020,TANJUNG BERINGIN,TRUE
1404020020,1404020,TALAU,TRUE
1404020021,1404020,KESUMA,TRUE
1404020022,1404020,BETUNG,TRUE
1404020023,1404020,SOREK SATU,TRUE
1404020024,1404020,SOREK DUA,TRUE
1404020025,1404020,DUNDANGAN,TRUE
1404020026,1404020,SURYA INDAH,TRUE
1404020027,1404020,BERINGIN INDAH,TRUE
1404020028,1404020,SIALANG INDAH,TRUE
1404020029,1404020,TERANTANG MANUK,TRUE
1404020030,1404020,PALAS,TRUE
1404020031,1404020,HARAPAN JAYA,TRUE
1404020032,1404020,MERANTI,TRUE
1404020033,1404020,KEMANG,TRUE
1404020034,1404020,BATANG KULIM,TRUE
1404020035,1404020,SIDO MUKTI,TRUE
1404021001,1404021,SILIKUAN HULU,TRUE
1404021002,1404021,LUBUK KEMBANG SARI,TRUE
1404021003,1404021,LUBUK KEMBANG BUNGA,TRUE
1404021004,1404021,AIR HITAM,TRUE
1404021005,1404021,KAMPUNG BARU,TRUE
1404021006,1404021,UKUI SATU,TRUE
1404021007,1404021,UKUI DUA,TRUE
1404021008,1404021,BUKIT GAJAH,TRUE
1404021009,1404021,BUKIT JAYA,TRUE
1404021010,1404021,AIR EMAS,TRUE
1404021011,1404021,TRI MULYA JAYA,TRUE
1404021012,1404021,BAGAN LIMAU,TRUE
1404022001,1404022,GENDUANG,TRUE
1404022002,1404022,RAWANG SARI,TRUE
1404022003,1404022,SARI MAKMUR,TRUE
1404022004,1404022,MULIA SUBUR,TRUE
1404022005,1404022,MAYANG SARI,TRUE
1404022006,1404022,SARI MULYA,TRUE
1404022007,1404022,DUSUN TUA,TRUE
1404022008,1404022,PANGKALAN LESUNG,TRUE
1404022009,1404022,TANJUNG KUYO,TRUE
1404022010,1404022,PESAGUAN,TRUE
1404030005,1404030,MERBAU,TRUE
1404030009,1404030,PETANI,TRUE
1404030010,1404030,PANGKALAN BUNUT,TRUE
1404030011,1404030,LUBUK MAS,TRUE
1404030012,1404030,BALAM MERAH,TRUE
1404030013,1404030,BAGAN LAGUH,TRUE
1404030014,1404030,SUNGAI BULUH,TRUE
1404030017,1404030,LUBUK MANDIAN GAJAH,TRUE
1404030018,1404030,KERIUNG,TRUE
1404030019,1404030,SIALANG KAYU BATU,TRUE
1404031001,1404031,SUNGAI ARA,TRUE
1404031002,1404031,RANSANG,TRUE
1404031003,1404031,KUALA TOLAM,TRUE
1404031004,1404031,PELALAWAN,TRUE
1404031005,1404031,TELAYAP,TRUE
1404031006,1404031,BATANG NILO KECIL,TRUE
1404031007,1404031,SERING,TRUE
1404031008,1404031,DELIK,TRUE
1404031010,1404031,LALANG KABUNG,TRUE
1404032001,1404032,KUALA SEMUNDAM,TRUE
1404032002,1404032,RAWANG EMPAT,TRUE
1404032003,1404032,TAMBUN,TRUE
1404032004,1404032,TERBANGIANG,TRUE
1404032005,1404032,LUBUK TERAP,TRUE
1404032006,1404032,ANGKASA,TRUE
1404032007,1404032,SIALANG GODANG,TRUE
1404032008,1404032,LUBUK RAJA,TRUE
1404032009,1404032,LUBUK KERANJI TIMUR,TRUE
1404032010,1404032,SIALANG BUNGKUK,TRUE
1404032011,1404032,AIR TERJUN,TRUE
1404040012,1404040,SERAPUNG,TRUE
1404040013,1404040,TELUK,TRUE
1404040014,1404040,TELUK DALAM,TRUE
1404040015,1404040,SOKOI,TRUE
1404040016,1404040,TANJUNG SUM,TRUE
1404040017,1404040,SUNGAI SOLOK,TRUE
1404040018,1404040,SUNGAI UPIH,TRUE
1404040019,1404040,TELUK BERINGIN,TRUE
1404040020,1404040,SUNGAI EMAS,TRUE
1404040021,1404040,TELUK BAKAU,TRUE
1404041001,1404041,BUKIT LEMBAH SUBUR,TRUE
1404041002,1404041,BANJAR PANJANG,TRUE
1404041003,1404041,KERUMUTAN,TRUE
1404041004,1404041,BERINGIN MAKMUR,TRUE
1404041005,1404041,PEMATANG TINGGI,TRUE
1404041006,1404041,PANGKALAN TAMPOI,TRUE
1404041007,1404041,PANGKALAN PANDUK,TRUE
1404041008,1404041,TANJUNG AIR HITAM,TRUE
1404041009,1404041,MAK TEDUH,TRUE
1404041010,1404041,LIPAI BULAN,TRUE
1404042001,1404042,KUALA PANDUK,TRUE
1404042002,1404042,PETODAAN,TRUE
1404042003,1404042,TELUK MERANTI,TRUE
1404042004,1404042,PULAU MUDA,TRUE
1404042005,1404042,PANGKALAN TERAP,TRUE
1404042006,1404042,TELUK BINJAI,TRUE
1404042007,1404042,GAMBUT MUTIARA,TRUE
1404042008,1404042,LABUHAN BILIK,TRUE
1404042009,1404042,SEGAMAI,TRUE
1405010005,1405010,MANDI ANGIN,TRUE
1405010006,1405010,MINAS BARAT,TRUE
1405010007,1405010,RANTAU BERTUAH,TRUE
1405010008,1405010,MINAS TIMUR,TRUE
1405010009,1405010,MINAS JAYA,TRUE
1405011001,1405011,LUBUK UMBUT,TRUE
1405011002,1405011,SUNGAI SELODANG,TRUE
1405011003,1405011,TELUK LANCANG,TRUE
1405011004,1405011,OLAK,TRUE
1405011005,1405011,MUARA KELANTAN,TRUE
1405011006,1405011,LUBUK JERING,TRUE
1405011007,1405011,MUARA BUNGKAL,TRUE
1405011008,1405011,BENCAH UMBAI,TRUE
1405011009,1405011,TASIK BETUNG,TRUE
1405012001,1405012,TELAGA SAM SAM,TRUE
1405012002,1405012,SAM SAM,TRUE
1405012003,1405012,KANDIS KOTA,TRUE
1405012004,1405012,KANDIS,TRUE
1405012005,1405012,SIMPANG BELUTU,TRUE
1405012006,1405012,BELUTU,TRUE
1405012007,1405012,BEKALAR,TRUE
1405012008,1405012,JAMBAI MAKMUR,TRUE
1405012009,1405012,PENCING BEKULO,TRUE
1405012010,1405012,SUNGAI GONDANG,TRUE
1405012011,1405012,LIBO JAYA,TRUE
1405020042,1405020,LANGKAI,TRUE
1405020043,1405020,KAMPUNG DALAM,TRUE
1405020046,1405020,KAMPUNG REMPAK,TRUE
1405020047,1405020,TUMANG,TRUE
1405020049,1405020,MEREMPAN HULU,TRUE
1405020050,1405020,RAWANG AIR PUTIH,TRUE
1405020051,1405020,SUAK LANJUT,TRUE
1405020052,1405020,BUANTAN BESAR,TRUE
1405021001,1405021,KERINCI KIRI,TRUE
1405021003,1405021,BUKIT AGUNG,TRUE
1405021004,1405021,KUMBARA UTAMA,TRUE
1405021005,1405021,BUKIT HARAPAN,TRUE
1405021006,1405021,BUANA BHAKTI,TRUE
1405021007,1405021,KERINCI KANAN,TRUE
1405021008,1405021,SIMPANG PERAK JAYA,TRUE
1405021009,1405021,GABUNG MAKMUR,TRUE
1405021010,1405021,JATI MULIA,TRUE
1405021011,1405021,BUATAN BARU,TRUE
